Incident ID,Month,Year,State,City Or County,Address,# Killed,# Injured,Operations
1956034,3,2021,South Carolina,Hartsville,Bills Cir,0,1,N/A
1955973,3,2021,South Carolina,Columbia,Harmon Rd,0,1,N/A
1955930,3,2021,Mississippi,Vicksburg,2785 N Washington St,0,1,N/A
1958720,3,2021,Tennessee,Nashville,3430 Doverside Dr,0,1,N/A
1956098,3,2021,North Carolina,Winston Salem (Winston-salem),730 Ferrell Ct,0,2,N/A
1957766,3,2021,Iowa,Sioux City,1400 block of Ingleside Ave,0,1,N/A
1958931,3,2021,Georgia,Marietta,1100 South Marietta Pkwy SE,0,1,N/A
1955874,3,2021,Michigan,Bay City,100 block of N Walnut St,0,1,N/A
1954469,3,2021,Virginia,Harrisonburg,3300 block of S Main St,0,1,N/A
1955221,3,2021,Florida,Miami Beach,161 Ocean Dr,0,1,N/A
1955216,3,2021,Texas,Houston,2048 Wirt Rd,0,1,N/A
1954304,3,2021,Georgia,Atlanta,North Ave,0,1,N/A
1954507,3,2021,Illinois,Chicago,345 W 25th Pl,0,1,N/A
1955730,3,2021,Florida,Clewiston,700 Harlem Tenants Cir,0,2,N/A
1952877,3,2021,New York,Bronx,I-87 and E 161st St,0,2,N/A
1954745,3,2021,Pennsylvania,Conneautville,12714 Dicksonburg Rd,0,1,N/A
1952698,3,2021,North Carolina,Durham,900 block of E Main St,0,1,N/A
1952625,3,2021,Georgia,Reidsville,Rabun Ave,1,2,N/A
1953062,3,2021,New Hampshire,Epping,103 Mast Rd,0,2,N/A
1953202,3,2021,Florida,Tampa,10101 US-92,0,4,N/A
1952662,3,2021,Illinois,Chicago,2600 block of E 77th St,0,4,N/A
1954027,3,2021,Montana,Power,Hevorn Rd,0,1,N/A
1953511,3,2021,Tennessee,Memphis,Monroe Ave and Riverside Dr,0,1,N/A
1954425,3,2021,Iowa,Webster City,N/A,0,1,N/A
1952102,3,2021,Virginia,Hampton,908 W Pembroke Ave,0,1,N/A
1954055,3,2021,North Carolina,Shelby,Suttle St and Oakland Dr,0,1,N/A
1951280,3,2021,Illinois,Chicago,12423 S Union Ave,0,1,N/A
1951212,3,2021,District of Columbia,Washington,Beach Dr NW and Joyce Rd NW,0,1,N/A
1960597,3,2021,Texas,Odessa,3700 block of Springdale Dr,0,1,N/A
1950869,3,2021,Utah,Richmond,530 S 400 W,0,1,N/A
1951626,3,2021,Pennsylvania,Philadelphia,1900 block of Tasker St,0,2,N/A
1949835,3,2021,Ohio,Columbus,2004 Maryland Ave,0,1,N/A
1949923,3,2021,Washington,Lakewood,I-5 and Bridgeport Way,0,2,N/A
1950048,3,2021,Illinois,Chicago,400 block of N Springfield Ave,0,2,N/A
1949810,3,2021,New Jersey,Fair Lawn,Jasper Rd,0,1,N/A
1948672,3,2021,Kentucky,Louisville,22nd St and West Madison St,0,2,N/A
1949181,3,2021,Michigan,Detroit,19100 block of Omira St,0,1,N/A
1948354,3,2021,Michigan,Detroit,Justine St and E Lantz St,0,1,N/A
1950630,3,2021,Arkansas,Hot Springs National Park (Hot Springs),854 Carpenter Dam Rd,0,1,N/A
1948013,3,2021,Ohio,Youngstown,690 Magnolia Ave,0,1,N/A
1948926,3,2021,Oklahoma,Oklahoma City,521 N Council Rd,0,1,N/A
1948001,3,2021,Missouri,Saint Louis,Cherokee St and Indiana Ave,0,1,N/A
1946815,3,2021,Iowa,Waterloo,705 W 7th St,0,1,N/A
1947791,3,2021,Texas,Houston,8310 Gulf Fwy,0,1,N/A
1947051,3,2021,Ohio,Dayton,1994 Gant Ave,0,1,N/A
1947450,3,2021,Indiana,Muncie,900 block of N Brady St,0,1,N/A
1946592,3,2021,Nebraska,Unadilla,N/A,0,1,N/A
1946395,3,2021,North Carolina,Raleigh,3305 Drake Cir,0,1,N/A
1946119,3,2021,Georgia,Atlanta,3277 Buford Hwy NE,0,3,N/A
1946599,3,2021,Alabama,Huntsville,2800 block of Haas Ave,0,1,N/A
1946561,3,2021,California,Ceres,Blaker Rd and Service Rd,0,1,N/A
1946058,3,2021,Florida,Gainesville,SE 46th Terrace and SE Hawthorne Rd,1,2,N/A
1944708,3,2021,California,Beverly Hills,400 N Canon Dr,0,1,N/A
1945376,3,2021,Michigan,Lansing,2000 block of S Cedar St,0,2,N/A
1945148,3,2021,Illinois,Chicago,800 block of W 70th St,0,2,N/A
1945119,3,2021,New York,Penfield,Alpine Dr,0,1,N/A
1944362,3,2021,District of Columbia,Washington,4600 block of S Capitol St SW,0,2,N/A
1944162,3,2021,Texas,Houston,7931 Southwest Fwy,1,1,N/A
1942954,3,2021,North Carolina,Nashville,5900 block of Maggie Rd,0,1,N/A
1943585,3,2021,Colorado,Grand Junction,711 Independent Ave,0,1,N/A
1942586,3,2021,Florida,Homestead,13256 Old Biscayne Dr,1,1,N/A
1942056,3,2021,Kentucky,Lexington,Rand Ave,0,1,N/A
1942321,3,2021,Ohio,Columbus,1982 Maryland Ave,0,1,N/A
1941923,2,2021,West Virginia,Charleston,100 block of Kanawha Blvd,0,1,N/A
1941340,2,2021,Texas,Lubbock,1000 block of E Rice St,0,1,N/A
1942004,2,2021,Ohio,Zanesville,635 Zane St,0,1,N/A
1942140,2,2021,California,San Francisco,6th St and Harrison St,0,1,N/A
1940272,2,2021,Maryland,Baltimore,2300 block of Avalon Ave,0,3,N/A
1941097,2,2021,Pennsylvania,King Of Prussia,160 N Gulph Rd,0,1,N/A
1941974,2,2021,Kansas,Wichita,1400 block of S St Francis,0,3,N/A
1940820,2,2021,Maryland,Halethorpe (Lansdowne),3700 block of McDowell Ln,1,1,N/A
1940076,2,2021,Florida,Cocoa,400 Block of S Varr Ave,0,1,N/A
1939113,2,2021,Michigan,Detroit,Lodge Fwy,0,1,N/A
1940003,2,2021,Minnesota,Moorhead,1900 block of 41th Ave S,0,1,N/A
1939610,2,2021,Texas,Arlington,1500 block of Horseway Dr,0,2,N/A
1939038,2,2021,South Carolina,Irmo,Walnut Grove Cir,1,1,N/A
1938343,2,2021,Maryland,Silver Spring,8700 block of 1st Ave,0,1,N/A
1939978,2,2021,Louisiana,New Orleans,6000 block of Downman Rd,0,1,N/A
1938278,2,2021,Illinois,Chicago,200 block of W Pershing Rd,0,2,N/A
1939036,2,2021,South Carolina,Charleston,3752 Ashley Phosphate Rd,0,1,N/A
1937857,2,2021,Kentucky,Louisville,2600 block of Cleveland Blvd,0,1,N/A
1937446,2,2021,Florida,Miami,7800 block of SW 35th Terrace,0,1,N/A
1938980,2,2021,Pennsylvania,York,400 block of N George St,0,1,N/A
1936872,2,2021,Mississippi,Biloxi,800 block of Cedar Lake Rd,0,1,N/A
1937260,2,2021,Ohio,Columbus,OH-161 and Cleveland Ave,0,1,N/A
1936173,2,2021,Texas,San Antonio,1700 block of S Hamilton Ave,0,1,N/A
1937273,2,2021,Ohio,Toledo,700 block of Turner Ave,0,1,N/A
1934947,2,2021,Illinois,Chicago,428 E 63rd St,0,1,N/A
1935581,2,2021,Iowa,Des Moines,6500 block of SW 9th St,0,1,N/A
1934704,2,2021,Missouri,Kennett,1615 1st St,1,4,N/A
1935405,2,2021,Missouri,Saint Joseph,1205 Angelique St,0,1,N/A
1935593,2,2021,California,Oakland,2400 block of 94th Ave,0,1,N/A
1934746,2,2021,Colorado,Colorado Springs,S Academy Blvd and Astrozon Blvd,0,1,N/A
1937568,2,2021,Missouri,Joplin,North St,0,1,N/A
1935147,2,2021,Connecticut,Bridgeport,300 block of Lyon Terrace,0,1,N/A
1934962,2,2021,Tennessee,Ripley,300 block of Stardust Dr,0,2,N/A
1934833,2,2021,Illinois,Chicago,7800 block of S Muskegon Ave,0,3,N/A
1934365,2,2021,Louisiana,New Orleans,7800 block of Read Blvd,0,1,N/A
1932774,2,2021,Florida,Fort Myers,Central Ave and Canal St,0,1,N/A
1931591,2,2021,Indiana,Gary,Kentucky St and E 47th Pl,0,1,N/A
1932573,2,2021,Ohio,North Lima,Market St and W Calla Rd,0,1,N/A
1931852,2,2021,Indiana,Indianapolis,N/A,0,1,N/A
1930519,2,2021,New York,New York (Manhattan),Clinton St and Delancey St,0,1,N/A
1930439,2,2021,Tennessee,Nashville,590 Joseph Ave,0,1,N/A
1932396,2,2021,New Hampshire,Nashua,34 Gusabel Ave,0,1,N/A
1930774,2,2021,Nebraska,South Sioux City,500 block of E 20th St,0,1,N/A
1929529,2,2021,Ohio,Cleveland,Cedar Rd and E 28th St,0,1,N/A
1930390,2,2021,North Carolina,Cornelius,19301 Meridian St,1,1,N/A
1930139,2,2021,Maryland,Princess Anne,30000 block of Bardwell Dr,0,1,N/A
1929152,2,2021,Georgia,Macon,Mason St,0,1,N/A
1929601,2,2021,Illinois,Chicago,6401 S Mozart St,0,1,N/A
1928843,2,2021,Ohio,Columbus,2200 Mock Rd,0,2,N/A
1929792,2,2021,Louisiana,Folsom,N/A,0,1,N/A
1929024,2,2021,Missouri,Saint Louis,2503 N Taylor Ave,1,2,N/A
1928751,2,2021,Wisconsin,Milwaukee,4600 block of N 29th St,0,1,N/A
1977088,2,2021,Louisiana,Napoleonville,N/A,0,1,N/A
1930839,2,2021,Massachusetts,Sunderland,392 Montague Rd,0,0,N/A
1928279,2,2021,Georgia,Macon,3640 Eisenhower Pkwy,0,1,N/A
1928217,2,2021,Indiana,Fort Wayne,4900 block of Oak Knob Run,0,1,N/A
1928276,2,2021,Georgia,Macon,3849 Upper River Rd,0,1,N/A
1926964,2,2021,Louisiana,New Orleans,2000 Canal St,0,2,N/A
1965072,2,2021,Massachusetts,Boston,Clifford St,0,0,N/A
1925523,2,2021,New Mexico,Albuquerque,4601 Carlisle NE,1,2,N/A
1924260,2,2021,Ohio,Canton,1500 block of Cherry Ave SE,0,1,N/A
1924253,2,2021,Texas,Houston,5619 Aldine Bender Rd,0,1,N/A
1925213,2,2021,Alabama,Mobile,1159 Spring Hill Ave,0,1,N/A
1923921,2,2021,Arkansas,El Dorado,301 Hudson St,0,1,N/A
1923676,2,2021,Minnesota,Burnsville,1300 block of 143rd St W,0,1,N/A
1938404,2,2021,Arizona,Casa Grande,500 block of W McMurray Blvd,0,1,N/A
1924271,2,2021,Pennsylvania,Lancaster,100 block of Waterfront Estates Dr,0,1,N/A
1922971,2,2021,Indiana,East Chicago,4800 block of Indianapolis Blvd,0,3,N/A
1925009,2,2021,Illinois,Kankakee,400 block of E Oak St,0,2,N/A
1923315,2,2021,Missouri,Saint Louis (Spanish Lake),12000 block of Garden Ln,0,1,N/A
1921752,2,2021,Washington,Auburn,5100 block of SE 297th St,0,1,N/A
1922075,2,2021,Ohio,Columbus,Lonsdale Rd and Lonsdale Pl N,0,1,N/A
1921556,2,2021,Illinois,Springfield,S 11th St and E Cedar St,0,1,N/A
1927368,2,2021,Indiana,Greentown,500 W Payton St,0,1,N/A
1921469,2,2021,Michigan,Romulus,I-94 and Vining Rd,0,1,N/A
1926378,2,2021,Maryland,Chestertown,N/A,0,2,N/A
1921838,2,2021,Indiana,East Chicago,3900 block of Fir St,0,1,N/A
1924175,2,2021,Arkansas,Little Rock,Woodson Rd,0,1,N/A
1919853,2,2021,Indiana,Indianapolis,5800 block of Southeastern Ave,0,2,N/A
1920627,2,2021,Alabama,Mobile,E Lakeview Dr,1,1,N/A
1919048,2,2021,Illinois,Chicago,N/A,0,1,N/A
1919632,2,2021,Arkansas,Little Rock,N St,0,1,N/A
1921547,2,2021,South Carolina,Chesterfield,James St,0,1,N/A
1917952,2,2021,Alabama,Montgomery,804 S Perry St,0,1,N/A
1918573,2,2021,Texas,Houston,10414 Richmond Ave,0,1,N/A
1918092,2,2021,Florida,Vero Beach,5080 Fairways Cir,0,1,N/A
1917645,2,2021,Louisiana,Baton Rouge,Scenic Hwy and 75th Ave,0,1,N/A
1917084,2,2021,Florida,Tampa,2310 N Dale Mabry Hwy,0,1,N/A
1918640,2,2021,New York,Bronx,Washington Ave and E 180th St,0,1,N/A
1920422,2,2021,Georgia,Thomasville,510 Albany Rd,0,1,N/A
1916662,1,2021,Wisconsin,Appleton,4301 W Wisconsin Ave,1,1,N/A
1917798,1,2021,Ohio,Warren,734 Mauro Cir SE,0,1,N/A
1917685,1,2021,Indiana,Indianapolis,Falcon Creek Blvd,0,1,N/A
1915950,1,2021,Indiana,Fort Wayne,3340 W Coliseum Blvd,0,1,N/A
1915833,1,2021,Maryland,Baltimore,5600 The Alameda,0,1,N/A
1916236,1,2021,Arizona,Phoenix,3111 E Indian School Rd,0,1,N/A
1915594,1,2021,Pennsylvania,Reading,2200 block of River Rd,0,1,N/A
1914798,1,2021,Pennsylvania,Mc Kees Rocks (Mckees Rocks),824 Island Ave,2,3,N/A
1915869,1,2021,California,Fresno,E Normal Ave and Mayfair Dr S,1,1,N/A
1914701,1,2021,South Carolina,Bennettsville,Liles St,0,2,N/A
1914015,1,2021,Ohio,Toledo,134 Main St,0,1,N/A
1915675,1,2021,Missouri,Spickard,N/A,0,1,N/A
1913718,1,2021,Maryland,Hagerstown,122 East Ave,0,1,N/A
1912730,1,2021,Kansas,Topeka,636 US-24,0,2,N/A
1913216,1,2021,Georgia,Atlanta,1212 James Jackson Pkwy NW,0,1,N/A
1912703,1,2021,South Dakota,Sioux Falls,600 block of N Cleveland Ave,0,1,N/A
1911463,1,2021,Virginia,Norton,7717 Residence Rd,0,1,N/A
1910813,1,2021,Michigan,Detroit,14400 block of Hubbell Ave,0,1,N/A
1909498,1,2021,Louisiana,New Orleans,100 block of Bourbon St,0,2,N/A
1909146,1,2021,Illinois,Chicago,3800 block of W Gladys Ave,0,1,N/A
1908969,1,2021,Tennessee,Memphis,1000 block of Meda St,0,1,N/A
1914428,1,2021,Texas,San Antonio,2500 block of Jackson Keller Rd,0,1,N/A
1909188,1,2021,Wisconsin,Milwaukee,5400 block of N 83rd St,0,1,N/A
1911939,1,2021,Tennessee,Crossville,Brown Rd,0,1,N/A
1909909,1,2021,Texas,Fort Worth,2700 block of NW 18th St,0,1,N/A
1908632,1,2021,Tennessee,Knoxville,6777 Clinton Hwy,0,1,N/A
1908939,1,2021,Minnesota,Minneapolis,400 block of 33rd Ave N,1,0,N/A
1911936,1,2021,Indiana,Argos,20570 Gumwood Rd,0,1,N/A
1909944,1,2021,Oklahoma,Grove,801 W 10th St,0,1,N/A
1908265,1,2021,Pennsylvania,Philadelphia,1300 block of W Seltzer St,0,1,N/A
1908177,1,2021,Missouri,Kansas City,11000 block of Donnell Ave,0,1,N/A
1907183,1,2021,Virginia,Virginia Beach,1500 block of Brendle Ct,0,1,N/A
1908132,1,2021,California,Lompoc,W Laurel Ave,0,1,N/A
1907295,1,2021,Kentucky,Paducah,Cruse Ave,0,2,N/A
1906259,1,2021,North Carolina,Charlotte,400 block of Hilo Dr,0,1,N/A
1906220,1,2021,Tennessee,Nashville,900 Murfreesboro Pike,0,2,N/A
1906751,1,2021,Wisconsin,Milwaukee,1900 block of S 8th St,0,1,N/A
1907518,1,2021,Wisconsin,Manitowoc,1000 block of Hamilton St,0,1,N/A
1906588,1,2021,Ohio,Cincinnati,Millvale Ct and Beekman St,0,1,N/A
1905228,1,2021,Oklahoma,Cherokee (county),N/A,0,1,N/A
1905177,1,2021,New York,Bronx,5 Fordham Hill Oval,0,1,N/A
1905029,1,2021,Texas,San Antonio,Jones Maltsberger Rd and E Rector Dr,0,1,N/A
1906116,1,2021,Minnesota,Saint Paul,1300 block of Park St,0,1,N/A
1906039,1,2021,Florida,Long Key (Layton),Florida Keys Overseas Heritage Trail,0,1,N/A
1904418,1,2021,Utah,Ogden (Washington Terrace),4600 S and 500 W,0,2,N/A
1904722,1,2021,Illinois,Mundelein,28400 block of N Fremont Center Rd,0,1,N/A
1903261,1,2021,Ohio,Columbus,1200 block of Parkview Dr,0,1,N/A
1903160,1,2021,Louisiana,New Orleans,4900 block of Wright Rd,0,1,N/A
1902410,1,2021,Nebraska,Stevens Creek,N 176th St and Havelock Ave,0,1,N/A
1903170,1,2021,Mississippi,Columbia,Franklin Dr,0,1,N/A
1901081,1,2021,Florida,Jacksonville,St Augustine Rd,0,1,N/A
1906683,1,2021,Ohio,Sandusky,N/A,0,1,N/A
1900575,1,2021,Illinois,Chicago,4300 block of W Jackson Blvd,0,1,N/A
1900774,1,2021,Texas,Houston,10222 W Forum Dr,0,1,N/A
1900957,1,2021,Oklahoma,Peggs,N 495 Rd,0,1,N/A
1899550,1,2021,Illinois,Streamwood,1700 block of S Green Meadows Blvd,0,1,N/A
1899108,1,2021,Oregon,Portland,9300 block of N Wall Ave,0,1,N/A
1900792,1,2021,Mississippi,Holly Springs,Ridgecrest Dr,0,1,N/A
1900073,1,2021,Texas,Livingston,N/A,0,1,N/A
1898668,1,2021,Wisconsin,Sun Prairie,311 E Linnerud Dr,0,1,N/A
1901517,1,2021,Missouri,Saint Louis,N/A,0,3,N/A
1899076,1,2021,Ohio,Columbus,1430 block of N 4th St,0,1,N/A
1900085,1,2021,Nebraska,Alliance,1500 block of Toluca Ave,0,1,N/A
1898916,1,2021,New York,New York (Manhattan),501 W 134th St,0,1,N/A
1898819,1,2021,Kansas,Wichita,4900 block of E Harry St,0,2,N/A
1897861,1,2021,Florida,Jacksonville,5000 San Juan Ave,0,1,N/A
1899034,1,2021,Texas,Fort Worth,3700 block of 6th Ave,1,1,N/A
1897866,1,2021,South Carolina,Darlington,Oleander Dr,0,1,N/A
1900078,1,2021,Mississippi,Laurel,Indian Trl,0,1,N/A
1897335,1,2021,Indiana,Fort Wayne,1200 block of Boone St,0,1,N/A
1897771,1,2021,Louisiana,New Orleans,3500 block of Elysian Fields Ave,0,1,N/A
1897873,1,2021,Alabama,Huntsville,2004 Airport Rd SW,0,1,N/A
1899987,1,2021,Tennessee,Antioch,2723 Murfreesboro Pike,0,1,N/A
1897955,1,2021,Wisconsin,Milwaukee,10700 block of W Villard Ave,0,1,N/A
1896957,1,2021,Ohio,Cincinnati,Gilbert Ave and Yale Ave,0,1,N/A
1896827,1,2021,Florida,Jacksonville,14286 Beach Blvd,0,1,N/A
1896410,1,2021,Georgia,Cleveland,68 E Kytle St,0,1,N/A
1897071,1,2021,Missouri,Saint Louis,Utah St and Ohio St,0,1,N/A
1896973,1,2021,Louisiana,Alexandria,200 block of Mary Ln,0,1,N/A
1895894,1,2021,Texas,Houston,5803 Bellfort Ave,0,1,N/A
1896514,1,2021,Maine,Gardiner (Pittston),ME-27,0,1,N/A
1895532,1,2021,Texas,Georgetown,1401 S I-35,0,3,N/A
1896064,1,2021,Louisiana,New Orleans,6100 block of Bellaire Dr,0,1,N/A
1895009,1,2021,Texas,Austin,2500 block of Wickersham Ln,1,1,N/A
1895412,1,2021,North Carolina,Durham,Main St and Alston Ave,0,1,N/A
1894398,1,2021,Illinois,Chicago,33-1 W 69th St,0,1,N/A
1894949,1,2021,Alabama,Huntsville,Timbercrest Dr,0,1,N/A
1894955,1,2021,Michigan,Portage,Sherwood Dr,0,1,N/A
1894088,1,2021,North Carolina,Salisbury,1605 S Main St,0,1,N/A
1894553,1,2021,Indiana,Indianapolis,5805 Rockville Rd,0,1,N/A
1895429,1,2021,Texas,Lockhart,Robin Ranch Rd,0,1,N/A
1893697,1,2021,Texas,Houston,W Little York Rd and De Priest St,1,1,N/A
1893438,1,2021,Michigan,Grand Rapids,12th St and Jeannette Ave NW,0,1,N/A
1893620,1,2021,North Carolina,Wilmington,3119 Enterprise Dr,0,1,N/A
1892782,1,2021,Kentucky,Louisville,4400 block of Southridge Dr,0,1,N/A
1894797,1,2021,Ohio,Akron,600 block of S Hawkins Ave,0,1,N/A
1892912,1,2021,Maine,Waterville,92 Western Ave,0,1,N/A
1896400,1,2021,Virginia,New Kent (county),N/A,0,1,N/A
1896402,1,2021,Virginia,Sussex (county),N/A,0,1,N/A
1893691,1,2021,Missouri,Saint Louis,5700 block of Floy Ave,0,1,N/A
1895630,1,2021,Mississippi,Columbus,Shannon Dr,0,1,N/A
1893917,1,2021,Texas,El Paso,9330 Dyer St,0,1,N/A
1892034,1,2021,Arkansas,Fort Smith,3211 Towson Ave,0,7,N/A
1891520,1,2021,Illinois,Chicago,8700 block of S Buffalo Ave,1,1,N/A
1891950,1,2021,Wisconsin,Milwaukee,N 16th St and W Burleigh St,0,1,N/A
1893945,1,2021,Alaska,Cantwell,N/A,0,1,N/A
1892804,1,2021,Texas,Laredo,Regina Dr,0,1,N/A
1896621,1,2021,Michigan,Battle Creek,Harold St,0,1,N/A
1891634,1,2021,Ohio,Columbus,Deshler Ave and Penfield Rd,0,1,N/A
1892556,1,2021,Maryland,Baltimore,N/A,0,1,N/A
1891537,1,2021,Texas,Houston,2611 Garden City Dr,0,1,N/A
1891933,1,2021,California,Fresno,N Wishon Ave and E Garland Ave,0,1,N/A
1892909,1,2021,Ohio,Columbus,E Main St and Nelson Rd,0,1,N/A
1891535,1,2021,Texas,Houston,1700 block of Fulton St,0,1,N/A
1891395,1,2021,New York,Brooklyn,670 Lincoln Ave,0,1,N/A
1896728,12,2020,Texas,Houston,9601 W Montgomery Rd,0,1,N/A
1896527,12,2020,Maryland,Ridge,N/A,0,1,N/A
1891530,12,2020,Illinois,Chicago,N/A,0,1,N/A
1891683,12,2020,Indiana,Richmond,200 block of NW 13th St,0,1,N/A
1891114,12,2020,Mississippi,Sturgis,Oswalt Rd,0,1,N/A
1891094,12,2020,Oklahoma,Broken Arrow,W Freeport St,0,1,N/A
1889554,12,2020,Mississippi,Tunica,2661 Old Hwy 61 N,0,1,N/A
1890365,12,2020,Virginia,Woodbridge,N/A,0,1,N/A
1890229,12,2020,Texas,Fort Worth,3200 block of Azle Ave,0,1,N/A
1891087,12,2020,Oklahoma,Broken Arrow,S Sycamore St,0,1,N/A
1932173,12,2020,California,Barstow,500 block of W Fredrick’s St,0,1,N/A
1890113,12,2020,Kansas,Topeka,440 SW 29th St,0,1,N/A
1890733,12,2020,Alabama,Decatur,12th Ave NW and 3rd St NW,0,1,N/A
1889722,12,2020,Alabama,Dothan,2600 block of Sherrick Rd,0,1,N/A
1889279,12,2020,Tennessee,Memphis,3995 S 3rd St,0,3,N/A
1888502,12,2020,Michigan,Detroit,18000 block of Greenfield Rd,0,2,N/A
1889232,12,2020,Colorado,Denver,2969 S Federal Blvd,0,2,N/A
1983267,12,2020,Wisconsin,Columbia (county),N/A,0,1,N/A
1889545,12,2020,Illinois,Lake In The Hills,4400 block of Barharbor Dr,0,1,N/A
1887635,12,2020,Florida,Tallahassee,2500 block of Holton St,0,1,N/A
1887291,12,2020,Missouri,Springfield,W Madison St and S Nettleton Ave,0,1,N/A
1886998,12,2020,Georgia,Atlanta,3843 Jonesboro Rd,0,1,N/A
1888621,12,2020,Wisconsin,Madison,2000 block of McKenna Blvd,0,1,N/A
1887732,12,2020,Texas,San Antonio,11000 block of Estufa Canyon,0,2,N/A
1887491,12,2020,Missouri,Columbia,11505 Smith Hatchery Rd,0,1,N/A
1886441,12,2020,Georgia,Macon,4416 Mumford Rd,0,1,N/A
1887209,12,2020,Michigan,Detroit,2971 W Warren Ave,0,1,N/A
1914622,12,2020,New York,Albany,200 block of Delaware Ave,0,1,N/A
1886310,12,2020,California,Los Angeles,Vermont Ave and Venice Blvd,0,1,N/A
1889212,12,2020,Wisconsin,Madison,2000 block of McKenna Blvd,0,1,N/A
1886070,12,2020,South Carolina,Hartsville,Hartsville Hwy,0,1,N/A
1886977,12,2020,Michigan,Detroit,11400 block of Rossiter St,0,2,N/A
1885137,12,2020,Arkansas,Little Rock,5801 Dreher Ln,0,1,N/A
1885126,12,2020,Iowa,Cedar Rapids,208 7th St SW,0,1,N/A
1884934,12,2020,Michigan,Detroit,Kelly Rd and Morang Ave,0,1,N/A
1884589,12,2020,Texas,San Antonio,200 block of Remolino St,1,1,N/A
1884817,12,2020,Illinois,Chicago,8558 S Dante Ave,0,1,N/A
1884641,12,2020,Michigan,Grand Rapids,1300 block of Maude Ave NE,0,2,N/A
1884785,12,2020,Ohio,Toledo,3700 block of  N Erie St,0,1,N/A
1884606,12,2020,Ohio,Lima (Elida),Irvin Rd,0,1,N/A
1883740,12,2020,Vermont,Bellows Falls (Rockingham),Mandigo Rd,0,1,N/A
1883355,12,2020,Kentucky,Louisville,3237 Utah Ave,0,1,N/A
1882410,12,2020,South Carolina,Greenville,1210 Poinsett Hwy,0,2,N/A
1894523,12,2020,West Virginia,Fairmont,Ferry St,0,1,N/A
1883586,12,2020,Ohio,Martinsville,Macedonia Rd and Martinsville Rd,0,1,N/A
1882264,12,2020,Texas,Fort Worth,N/A,0,1,N/A
1883709,12,2020,Connecticut,Stamford,Hartcroft Rd,0,1,N/A
1881461,12,2020,Kentucky,Corbin,2140 KY-312,1,1,N/A
1883903,12,2020,Oklahoma,Lawton,7200 block of SW Drakestone Blvd,0,1,N/A
1881644,12,2020,Michigan,Albion,100 block of W Porter St,1,1,N/A
1881727,12,2020,California,Milpitas,447 Great Mall Dr,0,1,N/A
1881966,12,2020,Maryland,Hyattsville (Landover),Central Ave and Garrett A Morgan Blvd,0,1,N/A
1932754,12,2020,Wyoming,Casper,N/A,0,1,N/A
1880827,12,2020,Tennessee,Pelham,I-24 and US-64,0,1,N/A
1882114,12,2020,Ohio,Columbus,I-70 and I-71,0,2,N/A
1881335,12,2020,Georgia,Thomasville,Webster St,0,1,N/A
1881428,12,2020,North Carolina,Knightdale,Topsail Common Dr and Newport Common Dr,0,1,N/A
1881236,12,2020,Illinois,Chicago,2400 block of W Roosevelt Rd,0,1,N/A
1881451,12,2020,Maryland,Baltimore,Eldorado Ave and Haddon Ave,0,1,N/A
1881004,12,2020,Texas,Houston,6500 block of Dunlap St,0,1,N/A
1880851,12,2020,Kansas,Riley (county),N/A,0,1,N/A
1879861,12,2020,Florida,Homestead (Princeton),SW 247th Terr and SW 113th Ct,1,2,N/A
1880099,12,2020,Rhode Island,West Kingston (Richmond),W Shannock Rd,0,1,N/A
1879269,12,2020,Ohio,Columbus (Obetz),4250 Alum Creek Dr,0,2,N/A
1879143,12,2020,Georgia,Atlanta,Wells Dr,0,1,N/A
1883367,12,2020,Arkansas,West Helena,527 N 4th St,0,1,N/A
1878634,12,2020,Texas,San Antonio,8622 S Zarzamora St,0,1,N/A
1878512,12,2020,New York,Bronx,1719 Cross Bronx Expy,0,1,N/A
1879113,12,2020,Minnesota,Minneapolis (Bloomington),9801 Harrison Rd,0,2,N/A
1879087,12,2020,Wisconsin,Milwaukee,3000 block of N 28th St,0,1,N/A
1879810,12,2020,Massachusetts,Peabody,10 Keys Dr,0,1,N/A
1879702,12,2020,Louisiana,Geismar,12513 LA-73,0,1,N/A
1937203,12,2020,West Virginia,Mount Hope,Mill Creek Rd,0,1,N/A
1878683,12,2020,California,Petaluma,1400 block of Mountain View,0,1,N/A
1877707,12,2020,District of Columbia,Washington,1500 block of Good Hope Rd SE,0,1,N/A
1878383,12,2020,Georgia,Atlanta,3900 block of Rutgers Dr,0,1,N/A
1890851,12,2020,Georgia,Ellabell,I-16,0,1,N/A
1877441,12,2020,Connecticut,Hartford,88 Vine St,0,1,N/A
1878083,12,2020,Pennsylvania,Philadelphia,2000 E Allegheny Ave,0,2,N/A
1879507,12,2020,Indiana,Gary,434 N Lake St,0,1,N/A
1878598,12,2020,Idaho,Burley,N/A,0,1,N/A
1878593,12,2020,Illinois,Rockford,N/A,0,1,N/A
1882287,12,2020,Texas,Houston,2700 block of Fondren Rd,0,2,N/A
1997682,12,2020,Michigan,Livingston (county),N/A,0,1,N/A
1881343,12,2020,Wisconsin,Beloit,N/A,0,1,N/A
1876813,12,2020,Arizona,Chandler,W Chandler Blvd and N Alma School Rd,0,1,N/A
1878120,12,2020,Oregon,Eugene,N/A,0,1,N/A
1876620,12,2020,Maryland,Baltimore,4100 block of Frederick Ave,0,1,N/A
1890827,12,2020,Virginia,Winchester,Berryville Ave,0,2,N/A
